============================= test session starts ==============================
platform linux -- Python 3.12.3, pytest-8.4.1, pluggy-1.6.0 -- /opt/venv/bin/python
cachedir: .pytest_cache
tests/batchsolving/arrays/test_batchoutputarrays.py::TestOutputArrays::test_initialise_method PASSED
tests/batchsolving/arrays/test_batchoutputarrays.py::TestOutputArrays::test_finalise_method_copies_device_to_host PASSED
tests/batchsolving/arrays/test_batchoutputarrays.py::test_output_arrays_with_different_configs[output_test_overrides0] PASSED
tests/batchsolving/arrays/test_batchoutputarrays.py::test_output_arrays_with_different_configs[output_test_overrides1] PASSED
tests/batchsolving/arrays/test_batchoutputarrays.py::test_output_arrays_with_different_configs[output_test_overrides2] PASSED
tests/batchsolving/arrays/test_batchoutputarrays.py::TestOutputArraysSpecialCases::test_allocation_with_different_solver_sizes PASSED
tests/batchsolving/arrays/test_batchoutputarrays.py::TestOutputArraysSpecialCases::test_active_outputs_after_allocation PASSED
tests/batchsolving/test_SolverKernel.py::test_kernel_builds PASSED
tests/batchsolving/test_SolverKernel.py::test_algorithm_change PASSED
tests/batchsolving/test_SolverKernel.py::test_getters_get PASSED
tests/batchsolving/test_SolverKernel.py::test_all_lower_plumbing PASSED
tests/batchsolving/test_SolverKernel.py::test_bogus_update_fails PASSED
tests/batchsolving/test_batch_grid_builder.py::test_combinatorial_and_verbatim_grid PASSED
tests/batchsolving/test_batch_grid_builder.py::test_grid_arrays PASSED
tests/batchsolving/test_batch_grid_builder.py::test_call_with_request PASSED
tests/batchsolving/test_batch_grid_builder.py::test_unique_cartesian_product PASSED
tests/batchsolving/test_batch_grid_builder.py::test_combinatorial_grid PASSED
tests/batchsolving/test_batch_grid_builder.py::test_verbatim_grid PASSED
tests/batchsolving/test_batch_grid_builder.py::test_generate_grid PASSED
tests/batchsolving/test_batch_grid_builder.py::test_grid_size_errors PASSED
tests/batchsolving/test_batch_grid_builder.py::test_combine_grids PASSED
tests/batchsolving/test_batch_grid_builder.py::test_extend_grid_to_array PASSED
tests/batchsolving/test_batch_grid_builder.py::test_generate_array PASSED
tests/batchsolving/test_batch_grid_builder.py::test_grid_arrays_1each[batch_settings0] PASSED
tests/batchsolving/test_batch_grid_builder.py::test_grid_arrays_1each[batch_settings1] PASSED
tests/batchsolving/test_batch_grid_builder.py::test_grid_arrays_2and2[batch_settings0] PASSED
tests/batchsolving/test_batch_grid_builder.py::test_grid_arrays_2and2[batch_settings1] PASSED
tests/batchsolving/test_batch_grid_builder.py::test_grid_arrays_verbatim_mismatch[batch_settings0] PASSED
tests/batchsolving/test_batch_grid_builder.py::test_grid_arrays_empty_inputs[batch_settings0] PASSED
tests/batchsolving/test_batch_grid_builder.py::test_grid_arrays_empty_inputs[batch_settings1] PASSED
tests/batchsolving/test_batch_grid_builder.py::test_docstring_examples PASSED
tests/batchsolving/test_solver.py::test_solver_initialization PASSED
tests/batchsolving/test_solver.py::test_solver_properties PASSED
tests/batchsolving/test_solver.py::test_variable_indices_methods PASSED
tests/batchsolving/test_solver.py::test_saved_variables_properties PASSED
tests/batchsolving/test_solver.py::test_summarised_variables_properties PASSED
tests/batchsolving/test_solver.py::test_output_properties PASSED
tests/batchsolving/test_solver.py::test_solve_info_property PASSED
tests/batchsolving/test_solver.py::test_update_basic PASSED
tests/batchsolving/test_solver.py::test_update_with_kwargs PASSED
tests/batchsolving/test_solver.py::test_update_unrecognized_keys PASSED
tests/batchsolving/test_solver.py::test_update_silent_mode PASSED
tests/batchsolving/test_solver.py::test_update_saved_variables PASSED
tests/batchsolving/test_solver.py::test_profiling_methods PASSED
tests/batchsolving/test_solver.py::test_memory_settings_update PASSED
tests/batchsolving/test_solver.py::test_data_properties_after_solve PASSED
tests/batchsolving/test_solver.py::test_output_length_and_summaries_length PASSED
tests/batchsolving/test_solver.py::test_chunk_related_properties PASSED
tests/batchsolving/test_solver.py::test_variable_labels_properties PASSED
tests/batchsolving/test_solver.py::test_solve_ivp_function PASSED
tests/batchsolving/test_solver.py::test_solver_with_different_algorithms PASSED
tests/batchsolving/test_solver.py::test_solver_output_types PASSED
tests/batchsolving/test_solver.py::test_solver_summary_legend PASSED
tests/batchsolving/test_solver.py::test_solver_save_time_property PASSED
tests/batchsolving/test_solver.py::test_solver_state_and_observable_summaries PASSED
tests/batchsolving/test_solver.py::test_solver_summaries_buffer_sizes PASSED
tests/batchsolving/test_solver.py::test_solver_num_runs_property PASSED
tests/batchsolving/test_solveresult.py::TestSolveResultStaticMethods::test_combine_time_domain_arrays[True-True-<lambda>] PASSED
tests/batchsolving/test_solveresult.py::TestSolveResultStaticMethods::test_combine_time_domain_arrays[True-False-<lambda>] PASSED
tests/batchsolving/test_solveresult.py::TestSolveResultStaticMethods::test_combine_time_domain_arrays[False-True-<lambda>] PASSED
tests/batchsolving/test_solveresult.py::TestSolveResultStaticMethods::test_combine_time_domain_arrays[False-False-<lambda>] PASSED
tests/batchsolving/test_solveresult.py::TestSolveResultStaticMethods::test_combine_summaries_array[True-True-<lambda>] PASSED
tests/batchsolving/test_solveresult.py::TestSolveResultStaticMethods::test_combine_summaries_array[True-False-<lambda>] PASSED
tests/batchsolving/test_solveresult.py::TestSolveResultStaticMethods::test_combine_summaries_array[False-True-<lambda>] PASSED
tests/batchsolving/test_solveresult.py::TestSolveResultStaticMethods::test_combine_summaries_array[False-False-<lambda>] PASSED
tests/batchsolving/test_solveresult.py::TestSolveResultStaticMethods::test_cleave_time_with_time_saved PASSED
tests/batchsolving/test_solveresult.py::TestSolveResultStaticMethods::test_cleave_time_without_time_saved PASSED
tests/batchsolving/test_solveresult.py::TestSolveResultDefaultBehavior::test_default_instantiation PASSED
tests/batchsolving/test_solveresult.py::TestSolveResultDefaultBehavior::test_custom_stride_order PASSED
tests/batchsolving/test_solveresult.py::TestSolveResultErrorHandling::test_empty_summaries_per_summary_arrays PASSED
tests/batchsolving/test_system_interface.py::test_from_system PASSED
tests/batchsolving/test_system_interface.py::test_update[updates0-linear] PASSED
tests/batchsolving/test_system_interface.py::test_update[updates1-linear] PASSED
tests/batchsolving/test_system_interface.py::test_update[updates2-linear] PASSED
tests/batchsolving/test_system_interface.py::test_update_invalid[updates0] PASSED
tests/batchsolving/test_system_interface.py::test_update_invalid[updates1] PASSED
tests/batchsolving/test_system_interface.py::test_state_indices PASSED
tests/batchsolving/test_system_interface.py::test_observable_indices PASSED
tests/batchsolving/test_system_interface.py::test_parameter_indices PASSED
tests/batchsolving/test_utils.py::TestEnsureNonzeroSize::test_int_zero PASSED
tests/batchsolving/test_utils.py::TestEnsureNonzeroSize::test_int_positive PASSED
tests/batchsolving/test_utils.py::TestEnsureNonzeroSize::test_int_negative PASSED
tests/batchsolving/test_utils.py::TestEnsureNonzeroSize::test_tuple_with_zeros PASSED
tests/batchsolving/test_utils.py::TestEnsureNonzeroSize::test_tuple_without_zeros PASSED
tests/batchsolving/test_utils.py::TestEnsureNonzeroSize::test_tuple_empty PASSED
tests/batchsolving/test_utils.py::TestEnsureNonzeroSize::test_tuple_single_zero PASSED
tests/batchsolving/test_utils.py::TestEnsureNonzeroSize::test_tuple_single_nonzero PASSED
tests/batchsolving/test_utils.py::TestEnsureNonzeroSize::test_other_types PASSED
tests/batchsolving/test_utils.py::TestIsCudaArray::test_cuda_array_detection PASSED
tests/batchsolving/test_utils.py::TestIsCudaArray::test_numpy_array_detection PASSED
tests/batchsolving/test_utils.py::TestIsCudaArray::test_non_array_detection PASSED
tests/batchsolving/test_utils.py::TestIsCudaArray::test_mock_array_like_in_cudasim PASSED
tests/batchsolving/test_utils.py::TestCudaArrayValidator::test_valid_cuda_array_no_dimensions PASSED
tests/batchsolving/test_utils.py::TestCudaArrayValidator::test_valid_cuda_array_correct_dimensions PASSED
tests/batchsolving/test_utils.py::TestCudaArrayValidator::test_valid_cuda_array_wrong_dimensions PASSED
tests/batchsolving/test_utils.py::TestCudaArrayValidator::test_invalid_non_cuda_array PASSED
tests/batchsolving/test_utils.py::TestCudaArrayValidator::test_invalid_non_array PASSED
tests/batchsolving/test_utils.py::TestOptionalCudaArrayValidator::test_none_value PASSED
tests/batchsolving/test_utils.py::TestOptionalCudaArrayValidator::test_none_value_with_dimensions PASSED
tests/batchsolving/test_utils.py::TestOptionalCudaArrayValidator::test_valid_cuda_array PASSED
tests/batchsolving/test_utils.py::TestOptionalCudaArrayValidator::test_valid_cuda_array_correct_dimensions PASSED
tests/batchsolving/test_utils.py::TestOptionalCudaArrayValidator::test_valid_cuda_array_wrong_dimensions PASSED
tests/batchsolving/test_utils.py::TestOptionalCudaArrayValidator::test_invalid_non_array PASSED
tests/batchsolving/test_utils.py::TestOptionalCudaArrayValidator3D::test_none_value PASSED
tests/batchsolving/test_utils.py::TestOptionalCudaArrayValidator3D::test_valid_3d_cuda_array PASSED
tests/batchsolving/test_utils.py::TestOptionalCudaArrayValidator3D::test_invalid_2d_cuda_array PASSED
tests/batchsolving/test_utils.py::TestOptionalCudaArrayValidator3D::test_invalid_non_array PASSED
tests/batchsolving/test_utils.py::TestOptionalCudaArrayValidator2D::test_none_value PASSED
tests/batchsolving/test_utils.py::TestOptionalCudaArrayValidator2D::test_valid_2d_cuda_array PASSED
tests/batchsolving/test_utils.py::TestOptionalCudaArrayValidator2D::test_invalid_3d_cuda_array PASSED
tests/batchsolving/test_utils.py::TestOptionalCudaArrayValidator2D::test_invalid_non_array PASSED
tests/batchsolving/test_utils.py::TestCudaArrayValidator3D::test_valid_3d_cuda_array PASSED
tests/batchsolving/test_utils.py::TestCudaArrayValidator3D::test_invalid_2d_cuda_array PASSED
tests/batchsolving/test_utils.py::TestCudaArrayValidator3D::test_invalid_non_array PASSED
tests/batchsolving/test_utils.py::TestCudaArrayValidator2D::test_valid_2d_cuda_array PASSED
tests/batchsolving/test_utils.py::TestCudaArrayValidator2D::test_invalid_3d_cuda_array PASSED
tests/batchsolving/test_utils.py::TestCudaArrayValidator2D::test_invalid_1d_cuda_array PASSED
tests/batchsolving/test_utils.py::TestCudaArrayValidator2D::test_invalid_non_array PASSED
tests/integrators/loops/test_interp_vs_symbolic.py::test_time_driver_array_matches_function PASSED
tests/integrators/loops/test_ode_loop.py::test_getters PASSED
tests/integrators/matrix_free_solvers/test_linear_solver.py::test_neumann_preconditioner[linear-1] PASSED
tests/integrators/matrix_free_solvers/test_linear_solver.py::test_neumann_preconditioner[linear-2] PASSED
tests/integrators/matrix_free_solvers/test_linear_solver.py::test_linear_solver_placeholder[steepest_descent] PASSED
tests/integrators/matrix_free_solvers/test_linear_solver.py::test_linear_solver_placeholder[minimal_residual] PASSED
tests/integrators/matrix_free_solvers/test_linear_solver.py::test_linear_solver_symbolic[0-steepest_descent-linear] PASSED
tests/integrators/matrix_free_solvers/test_linear_solver.py::test_linear_solver_symbolic[0-steepest_descent-coupled_linear] PASSED
tests/integrators/matrix_free_solvers/test_linear_solver.py::test_linear_solver_symbolic[0-minimal_residual-linear] PASSED
tests/integrators/matrix_free_solvers/test_linear_solver.py::test_linear_solver_symbolic[0-minimal_residual-coupled_linear] PASSED
tests/integrators/matrix_free_solvers/test_linear_solver.py::test_linear_solver_symbolic[1-steepest_descent-linear] PASSED
tests/integrators/matrix_free_solvers/test_linear_solver.py::test_linear_solver_symbolic[1-steepest_descent-coupled_linear] PASSED
tests/integrators/matrix_free_solvers/test_linear_solver.py::test_linear_solver_symbolic[1-minimal_residual-linear] PASSED
tests/integrators/matrix_free_solvers/test_linear_solver.py::test_linear_solver_symbolic[1-minimal_residual-coupled_linear] PASSED
tests/integrators/matrix_free_solvers/test_linear_solver.py::test_linear_solver_symbolic[2-steepest_descent-linear] PASSED
tests/integrators/matrix_free_solvers/test_linear_solver.py::test_linear_solver_symbolic[2-steepest_descent-coupled_linear] PASSED
tests/integrators/matrix_free_solvers/test_linear_solver.py::test_linear_solver_symbolic[2-minimal_residual-linear] PASSED
tests/integrators/matrix_free_solvers/test_linear_solver.py::test_linear_solver_symbolic[2-minimal_residual-coupled_linear] PASSED
tests/integrators/matrix_free_solvers/test_linear_solver.py::test_linear_solver_max_iters_exceeded PASSED
tests/integrators/matrix_free_solvers/test_newton_krylov.py::test_newton_krylov_placeholder PASSED
tests/integrators/matrix_free_solvers/test_newton_krylov.py::test_newton_krylov_symbolic[0-linear] PASSED
tests/integrators/matrix_free_solvers/test_newton_krylov.py::test_newton_krylov_symbolic[0-nonlinear] PASSED
tests/integrators/matrix_free_solvers/test_newton_krylov.py::test_newton_krylov_symbolic[0-stiff] PASSED
tests/integrators/matrix_free_solvers/test_newton_krylov.py::test_newton_krylov_symbolic[0-coupled_linear] PASSED
tests/integrators/matrix_free_solvers/test_newton_krylov.py::test_newton_krylov_symbolic[0-coupled_nonlinear] PASSED
tests/integrators/matrix_free_solvers/test_newton_krylov.py::test_newton_krylov_symbolic[1-linear] PASSED
tests/integrators/matrix_free_solvers/test_newton_krylov.py::test_newton_krylov_symbolic[1-nonlinear] PASSED
tests/integrators/matrix_free_solvers/test_newton_krylov.py::test_newton_krylov_symbolic[1-stiff] PASSED
tests/integrators/matrix_free_solvers/test_newton_krylov.py::test_newton_krylov_symbolic[1-coupled_linear] PASSED
tests/integrators/matrix_free_solvers/test_newton_krylov.py::test_newton_krylov_symbolic[1-coupled_nonlinear] PASSED
tests/integrators/matrix_free_solvers/test_newton_krylov.py::test_newton_krylov_symbolic[2-linear] PASSED
tests/integrators/matrix_free_solvers/test_newton_krylov.py::test_newton_krylov_symbolic[2-nonlinear] PASSED
tests/integrators/matrix_free_solvers/test_newton_krylov.py::test_newton_krylov_symbolic[2-stiff] PASSED
tests/integrators/matrix_free_solvers/test_newton_krylov.py::test_newton_krylov_symbolic[2-coupled_linear] PASSED
tests/integrators/matrix_free_solvers/test_newton_krylov.py::test_newton_krylov_symbolic[2-coupled_nonlinear] PASSED
tests/integrators/matrix_free_solvers/test_newton_krylov.py::test_newton_krylov_failure PASSED
tests/integrators/matrix_free_solvers/test_newton_krylov.py::test_newton_krylov_max_newton_iters_exceeded PASSED
tests/integrators/matrix_free_solvers/test_newton_krylov.py::test_newton_krylov_linear_solver_failure_propagates PASSED
tests/integrators/test_SingleIntegratorRun.py::test_default_step_controller_settings_applied PASSED
tests/integrators/test_SingleIntegratorRun.py::test_step_controller_overrides_take_precedence[crank_nicolson-overrides0] PASSED
tests/integrators/test_array_interpolator.py::test_build_coefficients_matches_polynomial PASSED
tests/integrators/test_array_interpolator.py::test_device_interpolation_matches_cpu PASSED
tests/integrators/test_array_interpolator.py::test_get_interpolated_matches_kernel_output PASSED
tests/integrators/test_array_interpolator.py::test_get_interpolated_requires_one_dimensional_input PASSED
tests/integrators/test_array_interpolator.py::test_wrap_vs_clamp_evaluation PASSED
tests/integrators/test_array_interpolator.py::test_non_wrap_returns_zero_outside_range PASSED
tests/integrators/test_array_interpolator.py::test_non_wrap_defaults_to_clamped_boundary PASSED
tests/integrators/test_array_interpolator.py::test_wrap_repeats_periodically PASSED
tests/integrators/test_array_interpolator.py::test_plot_interpolated_wraps_markers SKIPPED
tests/integrators/test_array_interpolator.py::test_polynomial_samples_are_reproduced[1] PASSED
tests/integrators/test_array_interpolator.py::test_polynomial_samples_are_reproduced[2] PASSED
tests/integrators/test_array_interpolator.py::test_polynomial_samples_are_reproduced[3] PASSED
tests/integrators/test_array_interpolator.py::test_polynomial_samples_are_reproduced[4] PASSED
tests/integrators/test_array_interpolator.py::test_polynomial_samples_are_reproduced[5] PASSED
tests/integrators/test_array_interpolator.py::test_order_three_matches_scipy_reference[natural] PASSED
tests/integrators/test_array_interpolator.py::test_order_three_matches_scipy_reference[periodic] PASSED
tests/integrators/test_array_interpolator.py::test_order_three_matches_scipy_reference[clamped] PASSED
tests/integrators/test_array_interpolator.py::test_order_three_matches_scipy_reference[not-a-knot] PASSED
tests/integrators/test_array_interpolator.py::test_natural_boundary_supports_higher_orders PASSED
tests/integrators/test_array_interpolator.py::test_periodic_boundary_respects_general_order PASSED
tests/memory/test_array_requests.py::TestArrayRequests::test_size[array_request_override0] PASSED
tests/memory/test_array_requests.py::TestArrayRequests::test_size[array_request_override1] PASSED
tests/memory/test_array_requests.py::TestArrayRequests::test_size[array_request_override2] PASSED
tests/memory/test_array_requests.py::TestArrayRequests::test_instantiation[array_request_override0] PASSED
tests/memory/test_array_requests.py::TestArrayRequests::test_default_stride_ordering PASSED
tests/memory/test_array_requests.py::TestArrayRequests::test_array_response[array_request_override0] PASSED
tests/memory/test_array_requests.py::TestArrayRequests::test_array_response[array_request_override1] PASSED
tests/memory/test_array_requests.py::TestArrayRequests::test_array_response[array_request_override2] PASSED
tests/memory/test_cupyemm.py::test_numba_stream_ptr PASSED
tests/memory/test_cupyemm.py::test_cupy_stream_wrapper PASSED
tests/memory/test_cupyemm.py::test_cupy_wrapper_mgr_check PASSED
tests/memory/test_cupyemm.py::test_correct_memalloc PASSED
tests/memory/test_cupyemm.py::test_allocation[NumbaCUDAMemoryManager] PASSED
tests/memory/test_cupyemm.py::test_allocation[CuPySyncNumbaManager] PASSED
tests/memory/test_cupyemm.py::test_allocation[CuPyAsyncNumbaManager] PASSED
tests/memory/test_memmgmt.py::TestInstanceMemorySettings::test_instantiation PASSED
tests/memory/test_memmgmt.py::TestInstanceMemorySettings::test_add_allocation PASSED
tests/memory/test_memmgmt.py::TestInstanceMemorySettings::test_free PASSED
tests/memory/test_memmgmt.py::TestInstanceMemorySettings::test_free_all PASSED
tests/memory/test_memmgmt.py::TestInstanceMemorySettings::test_allocated_bytes PASSED
tests/memory/test_memmgmt.py::TestMemoryManager::test_instantiation PASSED
tests/memory/test_memmgmt.py::TestMemoryManager::test_register PASSED
tests/memory/test_memmgmt.py::TestMemoryManager::test_set_allocator PASSED
tests/memory/test_memmgmt.py::TestMemoryManager::test_set_limit_mode PASSED
tests/memory/test_memmgmt.py::TestMemoryManager::test_get_stream PASSED
tests/memory/test_memmgmt.py::TestMemoryManager::test_change_stream_group PASSED
tests/memory/test_memmgmt.py::TestMemoryManager::test_reinit_streams PASSED
tests/memory/test_memmgmt.py::TestMemoryManager::test_invalidate_all PASSED
tests/memory/test_memmgmt.py::TestMemoryManager::test_set_manual_limit_mode[registered_instance_override0] PASSED
tests/memory/test_memmgmt.py::TestMemoryManager::test_set_auto_limit_mode PASSED
tests/memory/test_memmgmt.py::TestMemoryManager::test_proportion[registered_instance_override0] PASSED
tests/memory/test_memmgmt.py::TestMemoryManager::test_cap PASSED
tests/memory/test_memmgmt.py::TestMemoryManager::test_pool_proportions[registered_instance_override0] PASSED
tests/memory/test_memmgmt.py::TestMemoryManager::test_set_strides PASSED
tests/memory/test_memmgmt.py::TestMemoryManager::test_set_global_stride_ordering PASSED
tests/memory/test_memmgmt.py::TestMemoryManager::test_process_request PASSED
tests/memory/test_memmgmt.py::TestMemoryManager::test_allocate_all PASSED
tests/memory/test_memmgmt.py::TestMemoryManager::test_allocate PASSED
tests/memory/test_memmgmt.py::TestMemoryManager::test_free PASSED
tests/memory/test_memmgmt.py::TestMemoryManager::test_free_all PASSED
tests/memory/test_memmgmt.py::TestMemoryManager::test_get_chunks PASSED
tests/memory/test_memmgmt.py::TestMemoryManager::test_get_memory_info PASSED
tests/memory/test_memmgmt.py::TestMemoryManager::test_get_strides PASSED
tests/memory/test_memmgmt.py::TestMemoryManager::test_manual_pool_proportion[registered_instance_override0] PASSED
tests/memory/test_memmgmt.py::TestMemoryManager::test_auto_pool_proportion PASSED
tests/memory/test_memmgmt.py::TestMemoryManager::test_set_manual_proportion PASSED
tests/memory/test_memmgmt.py::TestMemoryManager::test_rebalance_auto_pool PASSED
tests/memory/test_memmgmt.py::TestMemoryManager::test_get_available_single PASSED
tests/memory/test_memmgmt.py::TestMemoryManager::test_get_available_group PASSED
tests/memory/test_memmgmt.py::TestMemoryManager::test_get_stream_group PASSED
tests/memory/test_memmgmt.py::TestMemoryManager::test_check_requests PASSED
tests/memory/test_memmgmt.py::TestMemoryManager::test_queue_request PASSED
tests/memory/test_memmgmt.py::TestMemoryManager::test_chunk_arrays PASSED
tests/memory/test_memmgmt.py::TestMemoryManager::test_single_request PASSED
tests/memory/test_memmgmt.py::TestMemoryManager::test_allocate_queue_single_instance PASSED
tests/memory/test_memmgmt.py::TestMemoryManager::test_allocate_queue_multiple_instances_group_limit PASSED
tests/memory/test_memmgmt.py::TestMemoryManager::test_allocate_queue_multiple_instances_instance_limit[fixed_mem_override0-instance-run] PASSED
tests/memory/test_memmgmt.py::TestMemoryManager::test_allocate_queue_multiple_instances_instance_limit[fixed_mem_override1-group-run] PASSED
tests/memory/test_memmgmt.py::TestMemoryManager::test_allocate_queue_multiple_instances_instance_limit[fixed_mem_override2-instance-time] PASSED
tests/memory/test_memmgmt.py::TestMemoryManager::test_allocate_queue_multiple_instances_instance_limit[fixed_mem_override3-group-time] PASSED
tests/memory/test_memmgmt.py::TestMemoryManager::test_allocate_queue_empty_queue PASSED
tests/memory/test_memmgmt.py::TestMemoryManager::test_is_grouped PASSED
tests/memory/test_memmgmt.py::TestMemoryManager::test_get_available_single_low_memory_warning[fixed_mem_override0] PASSED
tests/memory/test_memmgmt.py::TestMemoryManager::test_get_available_group_low_memory_warning[fixed_mem_override0] PASSED
tests/memory/test_memmgmt.py::TestMemoryManager::test_to_device PASSED
tests/memory/test_memmgmt.py::TestMemoryManager::test_from_device PASSED
tests/memory/test_memmgmt.py::test_get_total_request_size PASSED
tests/memory/test_stream_groups.py::TestStreamGroups::test_add_instance PASSED
tests/memory/test_stream_groups.py::TestStreamGroups::test_get_group PASSED
tests/memory/test_stream_groups.py::TestStreamGroups::test_change_group PASSED
tests/memory/test_stream_groups.py::TestStreamGroups::test_get_stream PASSED
tests/memory/test_stream_groups.py::TestStreamGroups::test_reinit_streams PASSED
tests/memory/test_stream_groups.py::TestStreamGroups::test_get_instances_in_group PASSED
tests/odesystems/symbolic/test_cellml.py::test_cellml_import_error PASSED
tests/odesystems/symbolic/test_cuda_printer.py::TestCUDAPrinter::test_init_default PASSED
tests/odesystems/symbolic/test_cuda_printer.py::TestCUDAPrinter::test_init_with_symbol_map PASSED
tests/odesystems/symbolic/test_cuda_printer.py::TestCUDAPrinter::test_print_symbol_without_mapping PASSED
tests/odesystems/symbolic/test_cuda_printer.py::TestCUDAPrinter::test_print_symbol_with_mapping PASSED
tests/odesystems/symbolic/test_cuda_printer.py::TestCUDAPrinter::test_replace_square_powers_simple PASSED
tests/odesystems/symbolic/test_cuda_printer.py::TestCUDAPrinter::test_replace_square_powers_indexed PASSED
tests/odesystems/symbolic/test_cuda_printer.py::TestCUDAPrinter::test_replace_square_powers_multiple PASSED
tests/odesystems/symbolic/test_cuda_printer.py::TestCUDAPrinter::test_replace_cube_powers_simple PASSED
tests/odesystems/symbolic/test_cuda_printer.py::TestCUDAPrinter::test_replace_cube_powers_indexed PASSED
tests/odesystems/symbolic/test_cuda_printer.py::TestCUDAPrinter::test_replace_powers_with_multiplication PASSED
tests/odesystems/symbolic/test_cuda_printer.py::TestCUDAPrinter::test_replace_powers_ignores_higher_powers PASSED
tests/odesystems/symbolic/test_cuda_printer.py::TestCUDAPrinter::test_doprint_simple_expression PASSED
tests/odesystems/symbolic/test_cuda_printer.py::TestCUDAPrinter::test_doprint_with_symbol_mapping PASSED
tests/odesystems/symbolic/test_cuda_printer.py::TestCUDAPrinter::test_ifelse_to_selp PASSED
tests/odesystems/symbolic/test_cuda_printer.py::TestCUDAPrinter::test_ifelse_to_selp_complex PASSED
tests/odesystems/symbolic/test_cuda_printer.py::TestPrintCudaFunction::test_print_cuda_simple PASSED
tests/odesystems/symbolic/test_cuda_printer.py::TestPrintCudaFunction::test_print_cuda_with_symbol_map PASSED
tests/odesystems/symbolic/test_cuda_printer.py::TestPrintCudaFunction::test_print_cuda_complex_expression PASSED
tests/odesystems/symbolic/test_cuda_printer.py::TestPrintCudaMultiple::test_print_cuda_multiple_simple PASSED
tests/odesystems/symbolic/test_cuda_printer.py::TestPrintCudaMultiple::test_print_cuda_multiple_with_symbol_map PASSED
tests/odesystems/symbolic/test_cuda_printer.py::TestPrintCudaMultiple::test_print_cuda_multiple_empty PASSED
tests/odesystems/symbolic/test_cuda_printer.py::TestPrintCudaMultiple::test_print_cuda_multiple_single PASSED
tests/odesystems/symbolic/test_cuda_printer.py::TestEdgeCases::test_power_replacement_with_whitespace PASSED
tests/odesystems/symbolic/test_cuda_printer.py::TestEdgeCases::test_power_replacement_with_tabs PASSED
tests/odesystems/symbolic/test_cuda_printer.py::TestEdgeCases::test_power_replacement_mixed_whitespace PASSED
tests/odesystems/symbolic/test_cuda_printer.py::TestEdgeCases::test_nested_indexed_variables PASSED
tests/odesystems/symbolic/test_cuda_printer.py::TestEdgeCases::test_symbol_map_with_complex_indexing PASSED
tests/odesystems/symbolic/test_cuda_printer.py::test_piecewise_assignment_is_wrapped_outside PASSED
tests/odesystems/symbolic/test_cuda_printer.py::test_piecewise_inside_expression_assignment PASSED
tests/odesystems/symbolic/test_cuda_printer.py::test_functions PASSED
tests/odesystems/symbolic/test_dxdt.py::TestDxdtTemplate::test_dxdt_template_format PASSED
tests/odesystems/symbolic/test_dxdt.py::TestDxdtTemplate::test_dxdt_template_structure PASSED
tests/odesystems/symbolic/test_dxdt.py::TestGenerateDxdtFacCode::test_simple_equations PASSED
tests/odesystems/symbolic/test_dxdt.py::TestGenerateDxdtFacCode::test_custom_function_name PASSED
tests/odesystems/symbolic/test_dxdt.py::TestGenerateDxdtFacCode::test_complex_equations PASSED
tests/odesystems/symbolic/test_dxdt.py::TestGenerateDxdtFacCode::test_linear_system PASSED
tests/odesystems/symbolic/test_dxdt.py::TestGenerateDxdtFacCode::test_nonlinear_equations PASSED
tests/odesystems/symbolic/test_dxdt.py::TestGenerateDxdtFacCode::test_empty_equations PASSED
tests/odesystems/symbolic/test_dxdt.py::TestGenerateDxdtFacCode::test_single_equation PASSED
tests/odesystems/symbolic/test_dxdt.py::TestGenerateDxdtFacCode::test_equations_with_constants PASSED
tests/odesystems/symbolic/test_dxdt.py::TestGenerateDxdtFacCode::test_equations_with_functions PASSED
tests/odesystems/symbolic/test_dxdt.py::TestGenerateDxdtFacCode::test_code_contains_cuda_signatures PASSED
tests/odesystems/symbolic/test_dxdt.py::TestGenerateDxdtFacCode::test_code_parameter_order PASSED
tests/odesystems/symbolic/test_dxdt.py::TestGenerateDxdtFacCode::test_constants_unpacked PASSED
tests/odesystems/symbolic/test_dxdt.py::TestDxdtIntegration::test_realistic_ode_system PASSED
tests/odesystems/symbolic/test_dxdt.py::TestDxdtIntegration::test_with_auxiliary_variables PASSED
tests/odesystems/symbolic/test_dxdt.py::TestDxdtIntegration::test_dxdt_reuses_observables_buffer PASSED
tests/odesystems/symbolic/test_dxdt.py::TestGenerateObservablesFacCode::test_observables_factory_structure PASSED
tests/odesystems/symbolic/test_dxdt.py::TestGenerateObservablesFacCode::test_observables_factory_includes_cse_dependencies PASSED
tests/odesystems/symbolic/test_dxdt.py::TestObservablesDeviceParity::test_dxdt_preserves_observables[state_values0-param_values0-0.25] PASSED
tests/odesystems/symbolic/test_dxdt.py::TestObservablesDeviceParity::test_dxdt_preserves_observables[state_values1-param_values1--0.4] PASSED
tests/odesystems/symbolic/test_dxdt.py::test_recompile_updates_constants PASSED
tests/odesystems/symbolic/test_indexedbasemaps.py::TestIndexedBaseMap::test_init_basic PASSED
tests/odesystems/symbolic/test_indexedbasemaps.py::TestIndexedBaseMap::test_init_with_defaults PASSED
tests/odesystems/symbolic/test_indexedbasemaps.py::TestIndexedBaseMap::test_init_with_custom_length PASSED
tests/odesystems/symbolic/test_indexedbasemaps.py::TestIndexedBaseMap::test_init_not_real PASSED
tests/odesystems/symbolic/test_indexedbasemaps.py::TestIndexedBaseMap::test_init_defaults_length_mismatch PASSED
